"Rank","Triples","HomeRuns","StolenBases","BaseOnBalls","Strikeouts","BattingAverage","OnBasePercentage","SluggingPercentage","OnBasePlusSlugging","IntentionalWalks","GamesStarted","BattingStats","DefenseStats","WinsAboveReplacement","Top100Status"
2,0,16,0,63,100,0.24,0.344,0.4,0.744,2,109,128,115,0.2,"No"
5,1,27,0,87,104,0.27,0.372,0.483,0.856,3,148,151,149,4.4,"51"
19,0,0,0,3,8,0.172,0.25,0.241,0.491,0,5,14,9,-0.2,"No"
45,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,1,0,"No"
50,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,20,0.9,"No"
52,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,4,54,1.8,"No"
35,0,0,0,0,0,0,0,0,0,0,0,5,56,0.4,"No"
44,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,9,-0.3,"No"
50,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,8,8,0.1,"No"
37,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,4,50,-0.3,"No"
31,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,1,14,-0.2,"No"
38,0,0,0,0,1,0,0,0,0,0,1,1,1,0,"No"
46,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,4,0,10,-0.1,"No"
25,0,0,1,1,5,0.111,0.2,0.167,0.367,0,4,8,4,0,"No"
4,2,8,1,38,56,0.263,0.332,0.401,0.732,5,97,101,101,0.8,"No"
4,9,32,20,73,112,0.297,0.377,0.552,0.93,4,148,151,151,6.5,"67"
4,3,27,11,48,78,0.315,0.381,0.568,0.949,4,122,122,122,6.7,"35"
4,2,30,9,59,79,0.302,0.372,0.544,0.916,12,140,143,140,6.2,"26"
13,2,8,2,19,19,0.287,0.36,0.486,0.846,1,47,47,47,0.4,"No"
4,0,25,1,57,85,0.312,0.391,0.54,0.931,5,119,126,121,5,"33"
4,1,21,1,50,57,0.34,0.432,0.603,1.035,4,88,91,89,5.7,"No"
4,0,12,0,24,72,0.3,0.348,0.471,0.818,4,81,87,82,1.7,"No"
24,0,1,0,2,4,0.182,0.308,0.545,0.853,0,4,5,4,0,"No"
14,0,5,1,14,42,0.239,0.317,0.38,0.697,1,40,41,39,0.9,"No"
4,0,24,1,43,101,0.254,0.318,0.443,0.761,1,131,131,128,3.2,"No"
11,0,7,0,17,40,0.249,0.3,0.378,0.678,1,64,66,64,0.9,"No"
42,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,9,-0.2,"No"
4,0,0,2,15,43,0.226,0.278,0.249,0.527,1,65,68,66,-1.8,"No"
22,0,0,0,1,1,0,0.071,0,0.071,0,3,3,3,-0.5,"No"
29,0,0,0,1,10,0.05,0.095,0.05,0.145,0,13,13,13,1.5,"No"
31,0,0,0,1,5,0,0.111,0,0.111,0,7,7,8,0.3,"No"
15,0,1,1,12,42,0.202,0.285,0.257,0.541,0,37,43,46,-0.5,"No"
15,0,1,0,4,10,0.185,0.241,0.241,0.482,1,14,21,20,0,"No"
9,0,3,0,25,45,0.252,0.324,0.326,0.65,5,67,81,74,0.2,"No"
1,1,7,1,36,72,0.257,0.323,0.379,0.702,8,106,115,108,0.9,"No"
1,2,7,4,42,68,0.27,0.347,0.403,0.75,11,105,121,110,3.6,"No"
1,3,10,0,54,96,0.248,0.328,0.372,0.699,2,119,138,128,0.8,"No"
1,0,11,1,44,83,0.231,0.328,0.38,0.708,7,87,114,103,0.5,"No"
1,0,5,0,12,28,0.204,0.291,0.388,0.679,0,33,38,38,0.8,"No"
1,0,7,0,29,100,0.247,0.317,0.368,0.685,1,97,116,104,0.3,"No"
1,0,1,0,25,74,0.221,0.287,0.267,0.554,0,90,94,94,-0.2,"No"
22,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,1,0,1,-0.3,"No"
35,0,0,0,0,6,0,0,0,0,0,4,4,4,0.4,"No"
25,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,3,0,4,-0.2,"No"
25,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,1,0,20,0,"No"
49,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,8,0,8,-0.6,"No"
46,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,18,-0.5,"No"
15,2,2,2,10,44,0.206,0.256,0.306,0.562,0,44,49,47,-0.6,"No"
4,2,3,5,10,35,0.233,0.276,0.356,0.633,0,53,75,73,-0.3,"No"
17,0,0,0,6,9,0.182,0.28,0.205,0.485,0,9,25,13,-0.1,"No"
21,0,0,0,0,8,0.178,0.174,0.222,0.396,0,11,14,13,-0.3,"No"
15,0,1,0,3,24,0.225,0.242,0.31,0.553,0,31,41,35,-0.1,"No"
14,0,1,2,8,23,0.211,0.261,0.281,0.542,0,34,38,37,0.6,"No"
15,1,3,0,7,22,0.156,0.224,0.289,0.513,0,27,33,31,-0.8,"No"
18,0,0,0,1,14,0.071,0.103,0.071,0.175,0,8,11,11,-0.6,"No"
20,0,0,0,1,6,0.111,0.158,0.111,0.269,0,2,15,8,-0.5,"No"
17,0,1,0,5,17,0.224,0.309,0.306,0.615,0,10,30,8,-0.2,"No"
31,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,1,12,0.1,"No"
47,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,5,0,5,-0.9,"No"
35,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,1,0,24,-0.1,"No"
48,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,13,0,20,0.2,"No"
29,0,0,0,0,0,0.5,0.5,0.5,1,0,2,4,4,0.9,"No"
29,0,1,0,4,21,0.227,0.286,0.341,0.627,0,24,36,34,2,"No"
29,0,0,0,2,15,0.034,0.097,0.034,0.131,0,13,49,47,0.1,"No"
48,0,0,0,0,1,0,0,0,0,0,0,2,2,-0.3,"No"
56,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,1,16,0.2,"No"
56,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,4,72,1.2,"No"
40,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,27,-0.1,"No"
14,1,7,0,9,49,0.234,0.294,0.402,0.696,0,45,69,55,-0.3,"No"
13,0,2,0,5,15,0.309,0.377,0.491,0.868,0,12,20,7,0.5,"No"
12,1,2,0,6,22,0.302,0.362,0.453,0.815,0,23,23,14,0.5,"No"
2,1,18,0,46,106,0.291,0.368,0.445,0.813,1,151,152,127,4.4,"51"
2,1,20,0,35,94,0.274,0.338,0.436,0.774,3,138,140,130,3.1,"93"
2,0,12,1,43,117,0.25,0.337,0.366,0.703,0,154,158,158,0.7,"No"
22,1,1,0,11,9,0.241,0.352,0.345,0.697,0,10,39,23,0.5,"No"
25.5502963590178,0.535901778154107,3.43911939034716,1.78382726502964,10.0093564775614,24.8505927180356,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0.609060118543607,0,1,0,0.651610445676556,"No"
25,0,0,0,1,2,0.091,0.167,0.091,0.258,0,1,9,4,-0.2,"No"
16,0,2,0,8,24,0.193,0.26,0.341,0.601,0,14,69,29,0.2,"No"
38,0,0,0,0,0,0.5,0.5,1,1.5,0,1,1,1,0.3,"No"
44,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,1,1,0,"No"
32,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,4,0,"No"
10,0,11,1,23,57,0.273,0.314,0.4,0.714,1,100,122,92,-1,"No"
2,1,22,0,50,116,0.248,0.312,0.415,0.727,3,151,154,146,1.1,"No"
5,2,15,8,38,84,0.242,0.315,0.416,0.731,4,100,130,116,-0.2,"No"
5,1,23,4,32,69,0.285,0.35,0.526,0.876,1,105,111,108,2.2,"No"
10,0,11,1,37,81,0.235,0.314,0.375,0.688,2,77,125,92,-1.4,"No"
13,0,0,0,5,19,0.158,0.238,0.193,0.431,1,7,47,18,-0.7,"No"
38,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,8,0,13,1,"No"
34,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,2,0,14,0.5,"No"
27,0,0,0,0,1,0,0,0,0,0,15,4,41,2,"No"
38,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,17,0,27,-0.2,"No"
33,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,1,0,25,0.2,"No"
27,0,1,0,4,11,0.114,0.205,0.2,0.405,0,19,20,19,3.2,"No"
27,0,0,0,1,17,0.038,0.074,0.038,0.113,0,15,17,17,1,"No"
24,0,0,0,3,32,0.1,0.167,0.1,0.267,0,32,32,32,2.3,"No"
31,0,0,0,0,4,0.143,0.143,0.143,0.286,0,5,5,5,-0.9,"No"
42,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,25,0,27,0.2,"No"
22,0,0,0,0,1,0,0,0,0,0,28,2,30,3.9,"37"
32,0,1,0,0,27,0.108,0.108,0.189,0.297,0,18,17,18,1.4,"No"
29,0,0,0,1,2,0,0.333,0,0.333,0,13,1,13,0.3,"No"
37,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,11,0,13,0.4,"No"
17,0,1,1,6,7,0.2,0.37,0.45,0.82,1,3,17,9,0.2,"No"
15,0,9,0,11,42,0.236,0.294,0.488,0.782,0,33,35,15,0.3,"No"
20,0,0,0,1,3,0.25,0.4,0.5,0.9,0,1,2,2,-0.1,"No"
16,0,5,1,7,36,0.241,0.3,0.458,0.758,0,23,31,29,0.2,"No"
17,0,2,0,4,17,0.225,0.283,0.425,0.708,0,11,20,14,-0.3,"No"
13,0,8,1,8,53,0.223,0.28,0.471,0.751,0,33,34,27,0.3,"No"
14,1,8,1,17,57,0.185,0.279,0.4,0.679,0,28,70,36,0.3,"No"
46,0,0,0,0,1,0,0,0,0,0,0,22,24,0,"No"
45,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,24,24,-0.4,"No"
32,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,8,-0.3,"No"
39,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,5,0,25,-0.3,"No"
34,0,0,0,0,2,0,0,0,0,0,2,2,2,-0.3,"No"
35,0,0,0,3,23,0.105,0.171,0.105,0.276,0,22,25,24,0.2,"No"
48,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,1,1,-0.1,"No"
42,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,6,0.1,"No"
25,0,0,0,1,6,0.16,0.192,0.16,0.352,0,20,23,24,-0.3,"No"
29,0,0,0,1,6,0.167,0.211,0.278,0.488,0,5,40,38,1.4,"No"
46,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,5,0,5,-0.1,"No"
29,0,0,0,1,3,0.25,0.294,0.313,0.607,0,12,23,19,0.6,"No"
24,0,0,0,2,8,0.3,0.333,0.325,0.658,0,20,26,20,3.9,"No"
33,0,0,0,0,5,0.1,0.1,0.1,0.2,0,4,4,4,0.2,"No"
24,1,0,0,2,14,0.189,0.218,0.226,0.445,0,27,27,27,3.4,"No"
23,0,0,0,1,9,0.154,0.175,0.179,0.354,0,25,33,33,2.2,"No"
24,0,0,0,0,0,0.667,0.667,0.667,1.333,0,25,2,27,-0.4,"No"
39,0,0,0,0,1,0,0,0,0,0,0,2,2,-0.3,"No"
53,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,4,30,-0.1,"No"
41,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,38,40,0.5,"No"
61,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,23,26,0.6,"No"
29,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,1,11,0.5,"No"
37,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,3,2,53,1.4,"No"
37,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,1,16,-0.3,"No"
27,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,2,0,26,0.4,"No"
35,0,0,0,0,0,0,0,0,0,0,0,29,32,0.3,"No"
36,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,1,29,0.6,"No"
37,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,5,40,-0.2,"No"
34,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,1,37,0.9,"No"
42,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,1,2,73,1.3,"No"
40,0,0,0,0,0,1,1,1,2,0,2,1,2,0.1,"No"
37,0,0,0,0,4,0,0,0,0,0,0,41,41,1.3,"No"
33,0,0,0,0,1,0.5,0.5,0.5,1,0,0,74,78,1.7,"No"
33,0,0,0,0,0,0,0,0,0,0,0,68,72,3.3,"40"
37,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,69,74,0.5,"No"
36,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,69,72,1.7,"No"
33,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,72,75,1.5,"No"
29,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,4,-0.1,"No"
38,0,0,0,0,2,0,0,0,0,0,0,6,7,-0.4,"No"
32,0,0,0,3,3,0.091,0.286,0.091,0.377,0,6,6,6,0,"No"
32,0,0,0,2,4,0.111,0.2,0.167,0.367,0,11,11,13,-0.8,"No"
51,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,1,0.1,"No"
17,0,1,0,1,4,0.25,0.28,0.375,0.655,0,4,18,11,0.1,"No"
12,3,4,2,13,43,0.266,0.316,0.417,0.732,0,50,60,43,-0.2,"No"
13,3,4,1,13,38,0.235,0.305,0.382,0.687,0,32,56,50,-0.4,"No"
15,1,5,0,18,55,0.193,0.278,0.333,0.611,0,39,49,44,-0.1,"No"
19,0,0,0,2,5,0.176,0.25,0.176,0.426,0,5,6,6,0.3,"No"
9,5,20,6,30,100,0.254,0.316,0.5,0.816,2,81,135,111,0.9,"No"
11,3,6,0,14,58,0.15,0.204,0.306,0.509,3,49,80,60,-1.2,"No"
10,10,18,7,21,117,0.29,0.327,0.531,0.858,0,99,136,117,2.1,"No"
17,0,3,0,3,27,0.16,0.192,0.28,0.472,1,18,27,24,-1,"No"
13,3,2,1,8,45,0.223,0.268,0.381,0.65,0,31,57,44,-0.2,"No"
31,0,0,0,0,3,0,0,0,0,0,7,14,14,-0.8,"No"
31,0,1,0,0,1,0.25,0.25,1,1.25,0,2,17,20,0.8,"No"
24,0,0,0,0,2,0.167,0.143,0.167,0.31,0,2,2,2,-0.1,"No"
39,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,2,0.1,"No"
40,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,11,0.4,"No"
40,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,1,-0.1,"No"
54,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,32,-0.1,"No"
50,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,3,-0.1,"No"
51,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,1,0,1,0.3,"No"
51,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,7,-0.2,"No"
28,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,1,0,"No"
32,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,10,0,10,1.6,"No"
25,0,0,0,0,1,0,0,0,0,0,26,1,26,-1.3,"No"
27,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,2,56,-0.3,"No"
40,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,1,0,19,-0.8,"No"
28,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,3,58,1,"No"
25,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,22,0.7,"No"
34,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,5,64,1.2,"No"
34,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,2,40,-0.3,"No"
23,0,2,2,2,10,0.219,0.265,0.469,0.733,0,10,10,10,0.2,"No"
1,0,8,0,29,91,0.27,0.357,0.42,0.777,1,76,83,81,0.4,"No"
1,0,12,0,31,82,0.281,0.378,0.445,0.823,1,86,99,85,2,"No"
10,0,8,0,35,76,0.227,0.341,0.359,0.7,0,71,82,76,0.7,"No"
1,3,11,0,31,105,0.229,0.319,0.413,0.733,3,73,85,83,-0.2,"No"
12,0,1,0,8,34,0.217,0.325,0.348,0.673,0,22,22,22,0.4,"No"
20,0,0,0,3,8,0.188,0.35,0.25,0.6,0,5,10,6,0,"No"
20,0,0,0,4,5,0.091,0.333,0.091,0.424,0,3,8,7,0,"No"
14,1,5,0,14,38,0.209,0.31,0.409,0.719,0,31,38,34,0.7,"No"
11,0,7,2,12,56,0.213,0.296,0.412,0.708,0,41,52,50,1.1,"No"
1,0,10,0,14,94,0.195,0.247,0.355,0.603,1,77,84,84,-0.1,"No"
1,1,15,0,25,159,0.241,0.297,0.396,0.693,0,120,127,124,2.3,"No"
1,0,9,0,21,104,0.239,0.295,0.356,0.652,0,100,112,111,0.8,"No"
16,0,0,1,4,11,0.247,0.314,0.286,0.6,0,21,24,22,-0.3,"No"
13,0,4,5,10,30,0.242,0.295,0.366,0.661,0,39,64,53,-0.3,"No"
37,0,0,0,0,6,0,0,0,0,0,6,8,9,1,"No"
53,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,7,0,8,-0.2,"No"
46,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,11,0,"No"
35,0,0,0,0,4,0.143,0.143,0.143,0.286,0,4,7,7,0.1,"No"
29,0,0,0,4,7,0.294,0.455,0.294,0.749,0,13,18,15,-1.6,"No"
34,0,0,0,0,3,0,0,0,0,0,0,32,34,0.1,"No"
54,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,11,0,11,0.6,"No"
30,0,0,0,0,1,0,0,0,0,0,12,1,12,2.5,"No"
41,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,11,0,11,0.7,"No"
28,0,0,0,0,2,0,0,0,0,0,14,1,14,2.4,"No"
58,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,2,0,2,0.4,"No"
55,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,21,0,21,2,"No"
10,3,4,3,17,52,0.192,0.258,0.291,0.549,0,56,92,77,-1.2,"No"
25,0,0,0,0,2,0,0,0,0,0,0,10,2,-0.1,"No"
18,1,1,0,3,19,0.222,0.263,0.352,0.615,0,14,22,19,-0.4,"No"
15,0,7,3,6,39,0.246,0.278,0.46,0.739,0,33,39,37,-0.1,"No"
14,0,2,3,4,32,0.222,0.27,0.324,0.594,0,29,48,44,0.1,"No"
16,1,2,2,13,24,0.221,0.328,0.327,0.655,4,31,44,40,0.2,"No"
14,0,1,11,13,31,0.212,0.322,0.288,0.611,2,24,58,48,0.3,"No"
11,2,4,9,13,56,0.218,0.272,0.358,0.629,1,44,77,60,-0.4,"No"
23,0,1,0,0,4,0.273,0.273,0.636,0.909,0,2,5,2,0.1,"No"
16,0,0,1,8,13,0.211,0.277,0.254,0.531,0,44,52,50,0.1,"No"
27,0,0,1,1,1,0.111,0.2,0.111,0.311,0,3,3,3,-0.1,"No"
15,0,0,1,4,6,0.19,0.292,0.214,0.506,0,13,15,15,0.1,"No"
17,0,0,0,0,4,0.267,0.267,0.4,0.667,0,6,10,9,0.1,"No"
17,1,0,0,7,7,0.276,0.432,0.379,0.812,0,13,19,17,0.3,"No"
21,0,0,1,2,2,0.091,0.231,0.091,0.322,0,3,5,5,0.1,"No"
12,3,0,4,23,48,0.235,0.327,0.296,0.623,0,33,106,71,-0.9,"No"
16,0,0,2,3,25,0.268,0.307,0.296,0.602,0,17,36,35,0,"No"
22,0,0,0,1,9,0.1,0.143,0.1,0.243,0,5,9,9,-0.3,"No"
47,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,10,0.1,"No"
36,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,1,0,59,3,"No"
33,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,1,0,1,-0.1,"No"
19,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,24,0.2,"No"
36,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,66,70,0.4,"No"
23,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,25,1.1,"No"
28,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,18,-0.1,"No"
41,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,9,9,-0.2,"No"
38,0,0,0,0,1,0,0,0,0,0,0,49,52,0.8,"No"
37,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,4,-0.3,"No"
25.5502963590178,0.535901778154107,3.43911939034716,1.78382726502964,10.0093564775614,24.8505927180356,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0.609060118543607,0,1,0,0.651610445676556,"No"
20,1,0,0,1,2,0.235,0.278,0.353,0.631,0,4,9,8,0.2,"No"
20,0,0,2,1,13,0.083,0.102,0.083,0.185,0,13,44,35,-0.6,"No"
44,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,11,0.1,"No"
31,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,1,-0.1,"No"
43,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.4,"No"
28,0,0,0,0,4,0.167,0.167,0.167,0.333,0,8,11,12,-0.1,"No"
34,0,0,0,2,5,0,0.222,0,0.222,0,4,11,11,-0.6,"No"
29,0,0,0,2,4,0.188,0.278,0.188,0.465,0,8,17,17,0.5,"No"
29,0,0,0,0,2,0,0,0,0,0,0,28,30,0.7,"No"
32,0,0,0,1,1,0,0.5,0,0.5,0,0,48,50,1.2,"No"
44,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,27,27,-0.9,"No"
30,0,0,0,0,2,0.143,0.25,0.143,0.393,0,4,4,4,0.6,"No"
32,0,0,0,2,10,0.103,0.161,0.138,0.299,0,23,21,23,0.2,"No"
28,0,0,0,1,19,0.088,0.114,0.118,0.232,0,25,24,25,0.1,"No"
43,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,9,0,10,1,"No"
24,0,0,0,4,19,0.055,0.119,0.055,0.173,0,33,32,33,4.6,"98"
52,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,19,0,19,1.8,"No"
61,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,4,0,4,0.1,"No"
48,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,5,0,5,0.4,"No"
29,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,21,0.9,"No"
48,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,65,69,1.9,"No"
30,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,42,0.3,"No"
26,0,0,0,2,13,0.184,0.225,0.211,0.436,0,19,20,20,2.1,"No"
32,0,0,0,0,1,0.375,0.375,0.5,0.875,0,5,6,5,0.8,"No"
11,0,6,0,10,56,0.23,0.267,0.401,0.668,0,36,104,55,-0.2,"No"
11,0,10,3,14,46,0.263,0.327,0.513,0.84,0,35,75,54,-0.1,"No"
11,0,4,0,8,58,0.222,0.26,0.347,0.607,1,41,63,47,-1,"No"
14,0,4,0,7,29,0.231,0.3,0.385,0.685,0,20,42,27,0.2,"No"
12,0,6,0,11,45,0.203,0.25,0.364,0.614,2,36,97,58,-1.3,"No"
22,0,0,0,0,7,0,0,0,0,0,2,5,3,-0.3,"No"
7,2,19,5,35,106,0.27,0.333,0.477,0.809,1,106,127,120,0.9,"No"
15,2,7,3,13,53,0.246,0.305,0.444,0.749,2,49,56,42,0.2,"No"
7,5,14,6,36,112,0.296,0.372,0.514,0.886,4,92,116,109,1.3,"No"
19,0,0,0,2,9,0.216,0.25,0.27,0.52,0,9,19,17,0.1,"No"
13,0,3,1,6,42,0.264,0.295,0.356,0.651,1,47,61,60,0.5,"No"
8,0,10,4,14,66,0.288,0.325,0.467,0.792,2,77,89,80,1.4,"No"
8,1,4,0,5,40,0.218,0.248,0.383,0.632,0,32,40,39,-0.5,"No"
14,2,4,1,6,40,0.203,0.246,0.39,0.636,0,29,49,41,-0.4,"No"
22,0,1,0,4,5,0.286,0.444,0.643,1.087,0,5,6,6,0.1,"No"
11,0,2,0,20,46,0.197,0.299,0.261,0.56,0,53,58,55,-0.4,"No"
16,1,2,0,12,25,0.2,0.306,0.316,0.622,0,26,41,30,-0.6,"No"
13,0,9,2,7,57,0.254,0.303,0.5,0.803,0,27,61,42,1.2,"No"
13,0,5,1,10,53,0.262,0.311,0.411,0.723,0,30,60,43,0.3,"No"
6,0,7,3,15,43,0.173,0.261,0.36,0.621,0,43,50,48,0.9,"No"
6,2,34,15,38,168,0.286,0.352,0.56,0.912,0,130,138,131,6.1,"59"
6,1,14,14,38,103,0.228,0.308,0.392,0.7,0,88,96,94,1.2,"No"
6,0,9,5,28,67,0.231,0.312,0.403,0.715,0,59,72,70,0.3,"No"
34,0,0,0,0,0,0.194117349256831,0.251743838540656,0.297272473550983,0.546554098786266,0,0,0,30,1.2,"No"
